시도명,시군구명,읍면동명,인구사회 부문,산업경제 부문,물리환경 부문,과거대비인구변화(%),최근인구변화(연속감소년수),과거대비사업체변화(%),최근사업체변화(연속감소년수),노후건축물비율(%),부합부문(개수),2개 부문 이상 부합여부
충청북도,충청북도 청주시,금천동,X,X,O,-7.99,2.00,0.96,0.00,71.34,1,X
충청북도,충청북도 청주시,용담·명암·산성동,O,X,O,-8.87,4.00,0.91,1.00,64.11,2,O
충청북도,충청북도 청주시,용암1동,O,X,X,4.55,3.00,1.37,0.00,21.45,1,X
충청북도,충청북도 청주시,용암2동,O,O,O,-16.11,5.00,-6.76,2.00,52.14,3,O
충청북도,충청북도 청주시,남이면,O,X,X,-24.56,3.00,7.19,0.00,36.63,1,X
충청북도,충청북도 청주시,현도면,O,X,O,-44.95,5.00,4.40,1.00,53.53,2,O
충청북도,충청북도 청주시,사직제1동,O,O,O,-49.32,2.00,-14.80,2.00,86.63,3,O
충청북도,충청북도 청주시,사직제2동,O,X,O,-35.12,2.00,-1.80,1.00,85.21,2,O
충청북도,충청북도 청주시,사창동,O,X,O,-41.89,2.00,-2.36,2.00,66.29,2,O
충청북도,충청북도 청주시,모충동,O,O,O,-45.11,2.00,-12.60,3.00,76.84,3,O
충청북도,충청북도 청주시,산남동,X,X,X,-2.48,2.00,3.01,0.00,23.29,0,X
충청북도,충청북도 청주시,분평동,X,X,X,-7.08,2.00,3.12,0.00,10.49,0,X
충청북도,충청북도 청주시,수곡1동,O,O,O,-26.02,2.00,-10.76,2.00,83.47,3,O
충청북도,충청북도 청주시,수곡2동,O,O,O,-28.90,2.00,-6.50,2.00,53.37,3,O
충청북도,충청북도 청주시,성화·개신·죽림동,X,X,X,18.42,2.00,5.09,0.00,17.68,0,X
충청북도,충청북도 청주시,오송읍,X,X,X,51.81,2.00,10.05,0.00,41.92,0,X
충청북도,충청북도 청주시,강내면,O,X,X,3.67,4.00,6.90,0.00,43.90,1,X
충청북도,충청북도 청주시,옥산면,O,X,X,-17.15,4.00,9.84,0.00,44.59,1,X
충청북도,충청북도 청주시,운천·신봉동,O,X,O,-25.26,5.00,-2.03,1.00,85.71,2,O
충청북도,충청북도 청주시,복대1동,X,X,X,18.04,1.00,3.38,0.00,34.87,0,X
충청북도,충청북도 청주시,복대2동,O,O,O,-35.68,5.00,-13.00,5.00,78.31,3,O
충청북도,충청북도 청주시,가경동,O,X,X,-4.89,4.00,-1.05,1.00,24.70,1,X
충청북도,충청북도 청주시,봉명1동,O,O,O,-27.71,3.00,-14.77,1.00,74.76,3,O
충청북도,충청북도 청주시,봉명2·송정동,O,X,O,-0.13,3.00,0.24,1.00,55.41,2,O
충청북도,충청북도 청주시,강서제1동,X,X,X,3.82,1.00,12.75,0.00,40.56,0,X
충청북도,충청북도 청주시,강서제2동,O,X,X,-22.28,3.00,9.94,1.00,36.96,1,X
충청북도,충청북도 청주시,내수읍,O,X,X,-5.57,3.00,6.39,0.00,44.57,1,X
충청북도,충청북도 청주시,오창읍,X,X,X,25.70,0.00,7.05,0.00,28.99,0,X
충청북도,충청북도 청주시,북이면,O,X,X,-55.99,5.00,11.19,0.00,45.72,1,X
충청북도,충청북도 청주시,오근장동,X,X,O,187.95,0.00,62.57,0.00,57.44,1,X
충청북도,충청북도 청주시,우암동,O,O,O,-60.20,1.00,-5.75,1.00,80.50,3,O
충청북도,충청북도 청주시,내덕제1동,O,X,O,-57.56,2.00,0.10,1.00,86.37,2,O
충청북도,충청북도 청주시,내덕제2동,O,O,O,-41.35,1.00,-6.52,3.00,82.02,3,O
충청북도,충청북도 청주시,율량·사천동,X,X,X,-2.67,0.00,3.36,0.00,49.91,0,X
충청북도,충청북도 보은군,보은읍,O,X,O,-28.14,2.00,3.66,1.00,63.76,2,O
충청북도,충청북도 보은군,속리산면,O,X,O,-63.31,5.00,2.19,2.00,66.07,2,O
충청북도,충청북도 보은군,장안면,O,X,O,-38.02,1.00,2.99,1.00,55.81,2,O
충청북도,충청북도 보은군,마로면,O,X,O,-67.46,4.00,-3.92,1.00,62.09,2,O
충청북도,충청북도 보은군,탄부면,O,O,O,-65.77,5.00,-7.41,2.00,61.30,3,O
충청북도,충청북도 보은군,삼승면,O,X,O,-61.26,5.00,2.17,1.00,62.98,2,O
충청북도,충청북도 보은군,수한면,O,X,O,-52.90,1.00,1.43,0.00,59.06,2,O
충청북도,충청북도 보은군,회남면,O,O,O,-65.73,2.00,-14.89,2.00,61.97,3,O
충청북도,충청북도 보은군,회인면,O,O,O,-66.74,3.00,-29.77,3.00,58.39,3,O
충청북도,충청북도 보은군,내북면,O,O,O,-73.08,3.00,-8.51,2.00,57.80,3,O
충청북도,충청북도 보은군,산외면,O,O,O,-60.15,1.00,-11.29,2.00,56.18,3,O
충청북도,충청북도 옥천군,옥천읍,O,X,O,-8.91,3.00,2.90,0.00,62.45,2,O
충청북도,충청북도 옥천군,동이면,O,X,O,-51.71,3.00,9.62,1.00,55.36,2,O
충청북도,충청북도 옥천군,안남면,O,O,O,-65.83,1.00,-6.35,1.00,67.88,3,O
충청북도,충청북도 옥천군,안내면,O,O,O,-61.96,2.00,-8.70,1.00,55.55,3,O
충청북도,충청북도 옥천군,청성면,O,X,O,-68.67,5.00,-1.00,1.00,64.65,2,O
충청북도,충청북도 옥천군,청산면,O,O,O,-64.43,5.00,-10.00,1.00,66.99,3,O
충청북도,충청북도 옥천군,이원면,O,O,O,-57.93,5.00,-5.62,3.00,66.06,3,O
충청북도,충청북도 옥천군,군서면,O,X,O,-57.66,3.00,10.43,0.00,58.39,2,O
충청북도,충청북도 옥천군,군북면,O,X,O,-46.19,2.00,15.20,1.00,52.15,2,O
충청북도,충청북도 영동군,영동읍,X,X,X,-17.71,1.00,3.16,0.00,48.29,0,X
충청북도,충청북도 영동군,용산면,O,X,X,-53.05,2.00,1.83,1.00,33.67,1,X
충청북도,충청북도 영동군,황간면,O,X,X,-49.57,2.00,-4.04,0.00,36.09,1,X
충청북도,충청북도 영동군,추풍령면,O,O,X,-38.41,3.00,-20.63,2.00,34.40,2,O
충청북도,충청북도 영동군,매곡면,O,X,X,-55.16,3.00,-3.80,1.00,28.48,1,X
충청북도,충청북도 영동군,상촌면,O,O,X,-59.96,2.00,-5.74,1.00,22.86,2,O
충청북도,충청북도 영동군,양강면,O,X,X,-50.47,3.00,13.19,0.00,32.68,1,X
충청북도,충청북도 영동군,용화면,O,X,X,-60.38,2.00,15.00,1.00,24.36,1,X
충청북도,충청북도 영동군,학산면,O,O,X,-61.63,3.00,-17.83,1.00,41.79,2,O
충청북도,충청북도 영동군,양산면,O,X,X,-55.71,2.00,10.08,2.00,41.29,1,X
충청북도,충청북도 영동군,심천면,O,X,X,-56.60,3.00,6.17,2.00,40.51,1,X
충청북도,충청북도 진천군,진천읍,X,X,O,11.28,1.00,6.68,0.00,56.25,1,X
충청북도,충청북도 진천군,덕산면,X,X,X,-5.69,1.00,13.69,1.00,41.83,0,X
충청북도,충청북도 진천군,초평면,O,X,O,-49.11,3.00,15.38,0.00,59.76,2,O
충청북도,충청북도 진천군,문백면,O,X,X,-29.49,2.00,12.69,0.00,46.40,1,X
충청북도,충청북도 진천군,백곡면,O,O,O,-43.36,2.00,-8.57,3.00,52.32,3,O
충청북도,충청북도 진천군,이월면,O,X,X,-11.05,5.00,13.03,0.00,46.38,1,X
충청북도,충청북도 진천군,광혜원면,X,X,X,9.40,1.00,8.84,1.00,45.50,0,X
충청북도,충청북도 괴산군,괴산읍,X,X,X,-10.93,1.00,-0.84,1.00,45.34,0,X
충청북도,충청북도 괴산군,감물면,O,X,O,-54.32,0.00,12.07,1.00,61.10,2,O
충청북도,충청북도 괴산군,장연면,O,X,O,-62.64,1.00,9.09,2.00,56.49,2,O
충청북도,충청북도 괴산군,연풍면,O,X,O,-58.88,2.00,-4.07,2.00,56.21,2,O
충청북도,충청북도 괴산군,칠성면,O,X,O,-48.45,0.00,4.31,1.00,50.32,2,O
충청북도,충청북도 괴산군,문광면,O,X,X,-52.93,0.00,4.69,2.00,45.51,1,X
충청북도,충청북도 괴산군,청천면,O,O,X,-55.64,1.00,-5.50,1.00,48.76,2,O
충청북도,충청북도 괴산군,청안면,O,X,X,-58.32,0.00,7.98,1.00,46.35,1,X
충청북도,충청북도 괴산군,사리면,O,X,O,-48.24,2.00,8.76,1.00,50.74,2,O
충청북도,충청북도 괴산군,소수면,O,X,O,-54.13,0.00,1.67,0.00,51.79,2,O
충청북도,충청북도 괴산군,불정면,O,X,O,-59.84,2.00,4.52,1.00,61.82,2,O
충청북도,충청북도 음성군,음성읍,O,X,O,-8.11,3.00,1.77,0.00,62.67,2,O
충청북도,충청북도 음성군,금왕읍,X,X,X,4.69,2.00,4.07,0.00,45.36,0,X
충청북도,충청북도 음성군,소이면,O,X,O,-53.97,4.00,-2.16,1.00,62.12,2,O
충청북도,충청북도 음성군,원남면,O,X,X,-50.26,3.00,9.13,2.00,47.24,1,X
충청북도,충청북도 음성군,맹동면,X,X,X,68.82,1.00,42.15,0.00,32.49,0,X
충청북도,충청북도 음성군,대소면,O,X,X,4.91,3.00,13.42,0.00,32.54,1,X
충청북도,충청북도 음성군,삼성면,O,X,X,-13.01,3.00,21.20,1.00,38.76,1,X
충청북도,충청북도 음성군,생극면,O,X,X,-37.49,2.00,4.96,0.00,46.54,1,X
충청북도,충청북도 음성군,감곡면,X,X,X,7.15,1.00,2.53,0.00,48.85,0,X
충청북도,충청북도 단양군,단양읍,O,X,O,-40.19,5.00,0.07,0.00,80.35,2,O
충청북도,충청북도 단양군,매포읍,O,X,O,-64.27,5.00,6.46,0.00,74.25,2,O
충청북도,충청북도 단양군,단성면,O,X,O,-32.39,2.00,5.93,1.00,61.63,2,O
충청북도,충청북도 단양군,대강면,O,X,O,-70.46,1.00,0.83,2.00,68.99,2,O
충청북도,충청북도 단양군,가곡면,O,X,O,-67.04,1.00,4.38,0.00,57.28,2,O
충청북도,충청북도 단양군,영춘면,O,X,O,-59.35,2.00,6.39,0.00,61.11,2,O
충청북도,충청북도 단양군,어상천면,O,O,O,-70.95,1.00,-22.58,2.00,63.92,3,O
충청북도,충청북도 단양군,적성면,O,X,O,-66.18,1.00,13.10,0.00,58.58,2,O
충청북도,충청북도 증평군,증평읍,X,X,O,-9.00,0.00,2.67,0.00,56.92,1,X
충청북도,충청북도 증평군,도안면,O,X,O,-53.73,5.00,7.56,2.00,54.73,2,O
충청남도,충청남도 천안시,목천읍,X,X,X,-4.24,2.00,4.08,0.00,30.51,0,X
충청남도,충청남도 천안시,풍세면,O,X,X,-35.69,5.00,9.82,0.00,44.81,1,X
충청남도,충청남도 천안시,광덕면,O,X,X,-26.60,1.00,10.22,0.00,49.31,1,X
충청남도,충청남도 천안시,북면,X,X,X,-18.59,2.00,3.77,1.00,46.10,0,X
충청남도,충청남도 천안시,성남면,O,X,X,-37.08,5.00,23.04,0.00,41.47,1,X
충청남도,충청남도 천안시,수신면,O,X,X,-48.65,1.00,21.17,0.00,43.84,1,X
충청남도,충청남도 천안시,병천면,O,X,X,12.97,3.00,5.87,1.00,40.35,1,X
충청남도,충청남도 천안시,동면,O,X,O,-53.59,2.00,14.04,0.00,51.88,2,O
충청남도,충청남도 천안시,중앙동,O,O,O,-19.86,5.00,-20.40,4.00,86.56,3,O
충청남도,충청남도 천안시,문성동,O,O,O,-73.46,4.00,-31.81,4.00,88.12,3,O
충청남도,충청남도 천안시,원성1동,O,X,O,-34.91,5.00,1.08,1.00,70.19,2,O
충청남도,충청남도 천안시,원성2동,O,O,O,-39.18,5.00,-8.16,1.00,84.47,3,O
충청남도,충청남도 천안시,봉명동,O,O,O,-16.03,5.00,-8.47,1.00,69.28,3,O
충청남도,충청남도 천안시,일봉동,X,X,O,21.46,1.00,5.01,1.00,71.48,1,X
충청남도,충청남도 천안시,신방동,X,X,X,13.89,0.00,8.85,0.00,7.79,0,X
충청남도,충청남도 천안시,청룡동,X,X,X,25.38,0.00,7.36,0.00,43.78,0,X
충청남도,충청남도 천안시,신안동,O,X,O,-5.81,3.00,8.44,0.00,51.30,2,O
충청남도,충청남도 천안시,성환읍,O,X,O,-2.57,5.00,9.98,1.00,58.39,2,O
충청남도,충청남도 천안시,성거읍,O,X,X,-4.08,3.00,9.38,0.00,47.48,1,X
충청남도,충청남도 천안시,직산읍,O,X,X,-11.08,5.00,10.21,0.00,49.46,1,X
충청남도,충청남도 천안시,입장면,O,X,O,-22.29,5.00,0.50,1.00,52.56,2,O
충청남도,충청남도 천안시,성정1동,O,O,O,-19.76,5.00,-9.51,1.00,74.97,3,O
충청남도,충청남도 천안시,성정2동,X,X,X,17.18,1.00,6.91,0.00,43.81,0,X
충청남도,충청남도 천안시,쌍용1동,O,O,O,-8.41,4.00,-6.62,1.00,52.60,3,O
충청남도,충청남도 천안시,쌍용2동,O,X,X,-26.21,3.00,0.52,0.00,19.60,1,X
충청남도,충청남도 천안시,쌍용3동,O,X,X,-61.85,3.00,3.66,1.00,22.51,1,X
충청남도,충청남도 천안시,백석동,O,X,X,-23.62,1.00,16.86,0.00,13.81,1,X
충청남도,충청남도 천안시,불당동,X,X,X,0.00,0.00,22.42,0.00,0.80,0,X
충청남도,충청남도 천안시,부성1동,X,X,X,0.00,1.00,8.14,0.00,29.91,0,X
충청남도,충청남도 천안시,부성2동,X,X,X,0.00,0.00,6.13,0.00,10.66,0,X
충청남도,충청남도 공주시,유구읍,O,O,O,-51.34,5.00,-14.57,1.00,65.90,3,O
충청남도,충청남도 공주시,이인면,O,X,O,-56.73,5.00,-0.66,0.00,54.93,2,O
충청남도,충청남도 공주시,탄천면,O,X,X,-60.25,5.00,16.89,1.00,22.09,1,X
충청남도,충청남도 공주시,계룡면,O,X,O,-52.32,5.00,-1.24,1.00,58.23,2,O
충청남도,충청남도 공주시,반포면,O,X,X,-36.06,5.00,19.42,0.00,38.98,1,X
충청남도,충청남도 공주시,의당면,O,X,X,-20.36,5.00,9.57,0.00,46.63,1,X
충청남도,충청남도 공주시,정안면,O,X,O,-46.51,5.00,9.80,1.00,51.28,2,O
충청남도,충청남도 공주시,우성면,O,X,O,-47.54,3.00,9.43,2.00,57.36,2,O
충청남도,충청남도 공주시,사곡면,O,X,O,-56.20,5.00,12.71,1.00,53.92,2,O
충청남도,충청남도 공주시,신풍면,O,O,O,-58.82,3.00,-8.59,1.00,60.48,3,O
충청남도,충청남도 공주시,중학동,O,O,O,-22.98,5.00,-9.37,1.00,83.33,3,O
충청남도,충청남도 공주시,금학동,O,X,X,-9.16,4.00,5.56,1.00,44.33,1,X
충청남도,충청남도 공주시,옥룡동,O,X,O,-38.49,5.00,-3.46,2.00,72.09,2,O
충청남도,충청남도 공주시,신관동,O,X,X,-35.89,3.00,2.59,0.00,39.13,1,X
충청남도,충청남도 공주시,웅진동,O,O,O,-2.54,5.00,-14.04,5.00,77.08,3,O
충청남도,충청남도 공주시,월송동,O,X,X,30.50,4.00,12.44,0.00,30.48,1,X
충청남도,충청남도 보령시,웅천읍,O,X,X,-54.36,5.00,3.97,1.00,41.90,1,X
충청남도,충청남도 보령시,주포면,O,X,X,-80.42,1.00,-2.13,1.00,45.43,1,X
충청남도,충청남도 보령시,주교면,O,X,X,-46.58,3.00,-0.69,1.00,32.24,1,X
충청남도,충청남도 보령시,오천면,O,X,X,-54.57,5.00,-4.25,1.00,24.43,1,X
충청남도,충청남도 보령시,천북면,O,X,X,-54.00,5.00,5.47,1.00,30.48,1,X
충청남도,충청남도 보령시,청소면,O,X,O,-62.44,2.00,0.00,1.00,53.70,2,O
충청남도,충청남도 보령시,청라면,O,O,X,-64.69,3.00,-19.62,1.00,32.59,2,O
충청남도,충청남도 보령시,남포면,O,X,X,-46.32,3.00,9.72,1.00,29.49,1,X
충청남도,충청남도 보령시,주산면,O,O,X,-63.52,5.00,-14.84,4.00,40.32,2,O
충청남도,충청남도 보령시,미산면,O,X,X,-87.40,3.00,20.51,1.00,26.13,1,X
충청남도,충청남도 보령시,성주면,O,X,X,-62.96,5.00,4.35,0.00,43.01,1,X
충청남도,충청남도 보령시,대천1동,O,X,O,-4.84,3.00,0.83,0.00,67.43,2,O
충청남도,충청남도 보령시,대천2동,X,O,O,-17.47,2.00,-14.09,1.00,70.57,2,O
충청남도,충청남도 보령시,대천3동,X,X,X,9.90,1.00,-0.66,1.00,47.32,0,X
충청남도,충청남도 보령시,대천4동,O,X,O,-8.06,5.00,4.46,1.00,63.25,2,O
충청남도,충청남도 보령시,대천5동,O,O,X,-27.19,4.00,-6.67,2.00,39.45,2,O
충청남도,충청남도 아산시,염치읍,O,X,O,-11.07,4.00,25.12,1.00,54.17,2,O
충청남도,충청남도 아산시,배방읍,X,X,X,23.68,1.00,18.53,0.00,38.78,0,X
충청남도,충청남도 아산시,송악면,O,X,X,-29.97,0.00,10.10,0.00,43.67,1,X
충청남도,충청남도 아산시,탕정면,X,X,X,9.32,1.00,38.69,1.00,34.92,0,X
충청남도,충청남도 아산시,음봉면,X,X,X,-4.39,1.00,18.37,0.00,37.74,0,X
충청남도,충청남도 아산시,둔포면,X,X,X,-13.39,0.00,15.43,0.00,34.54,0,X
충청남도,충청남도 아산시,영인면,O,X,X,-44.31,5.00,7.39,0.00,45.40,1,X
충청남도,충청남도 아산시,인주면,O,X,O,-9.10,4.00,3.49,0.00,51.85,2,O
충청남도,충청남도 아산시,선장면,O,X,X,-63.56,5.00,15.45,0.00,43.41,1,X
충청남도,충청남도 아산시,도고면,O,X,O,-48.96,5.00,8.65,1.00,56.18,2,O
충청남도,충청남도 아산시,신창면,X,X,X,7.22,0.00,10.03,0.00,44.06,0,X
충청남도,충청남도 아산시,온양1동,O,X,O,-51.96,4.00,0.59,2.00,70.06,2,O
충청남도,충청남도 아산시,온양2동,O,X,O,-28.42,5.00,-1.63,1.00,83.79,2,O
충청남도,충청남도 아산시,온양3동,O,X,O,6.47,3.00,2.70,0.00,65.50,2,O
충청남도,충청남도 아산시,온양4동,X,X,O,-3.25,2.00,3.28,1.00,53.69,1,X
충청남도,충청남도 아산시,온양5동,X,X,X,51.92,0.00,22.47,0.00,40.26,0,X
충청남도,충청남도 아산시,온양6동,O,X,O,2.89,3.00,7.37,0.00,50.98,2,O
충청남도,충청남도 서산시,대산읍,O,X,X,-37.53,5.00,7.32,0.00,45.50,1,X
충청남도,충청남도 서산시,인지면,X,X,X,-0.71,2.00,4.37,1.00,44.01,0,X
충청남도,충청남도 서산시,부석면,O,X,X,-58.54,3.00,4.88,1.00,49.63,1,X
충청남도,충청남도 서산시,팔봉면,O,X,X,-57.24,2.00,21.53,1.00,43.49,1,X
충청남도,충청남도 서산시,지곡면,X,X,X,8.57,1.00,8.56,0.00,45.55,0,X
충청남도,충청남도 서산시,성연면,O,X,X,-43.81,3.00,9.09,0.00,47.70,1,X
충청남도,충청남도 서산시,음암면,X,X,X,2.22,2.00,6.33,0.00,49.19,0,X
충청남도,충청남도 서산시,운산면,O,X,X,-46.83,3.00,1.43,1.00,44.27,1,X
충청남도,충청남도 서산시,해미면,O,X,O,-22.93,3.00,0.42,1.00,51.79,2,O
충청남도,충청남도 서산시,고북면,O,X,O,-38.49,5.00,4.11,1.00,53.97,2,O
충청남도,충청남도 서산시,부춘동,X,X,O,-0.79,2.00,-0.22,1.00,59.84,1,X
충청남도,충청남도 서산시,동문1동,X,X,O,4.45,1.00,2.05,0.00,57.39,1,X
충청남도,충청남도 서산시,동문2동,X,X,O,-11.50,2.00,-0.39,1.00,73.32,1,X
충청남도,충청남도 서산시,수석동,X,X,X,3.64,1.00,0.78,1.00,47.20,0,X
충청남도,충청남도 서산시,석남동,X,X,X,36.65,0.00,14.23,0.00,37.94,0,X
충청남도,충청남도 논산시,강경읍,O,O,O,-55.81,5.00,-6.76,2.00,80.05,3,O
충청남도,충청남도 논산시,연무읍,O,X,O,-49.85,5.00,5.71,1.00,63.94,2,O
충청남도,충청남도 논산시,성동면,O,X,O,-59.61,5.00,13.66,1.00,56.20,2,O
충청남도,충청남도 논산시,광석면,O,X,O,-57.50,5.00,3.43,1.00,66.62,2,O
충청남도,충청남도 논산시,노성면,O,X,O,-53.78,4.00,8.76,1.00,58.11,2,O
충청남도,충청남도 논산시,상월면,O,X,O,-45.06,5.00,5.56,1.00,64.67,2,O
충청남도,충청남도 논산시,부적면,O,X,O,-53.56,5.00,12.36,0.00,60.46,2,O
충청남도,충청남도 논산시,연산면,O,X,O,-49.62,5.00,5.19,0.00,54.20,2,O
충청남도,충청남도 논산시,벌곡면,O,X,X,-48.43,5.00,22.51,0.00,48.12,1,X
충청남도,충청남도 논산시,양촌면,O,X,O,-53.54,5.00,-2.17,1.00,55.29,2,O
충청남도,충청남도 논산시,가야곡면,O,X,O,-57.21,4.00,12.90,0.00,53.98,2,O
충청남도,충청남도 논산시,은진면,O,X,O,-47.77,5.00,14.81,0.00,63.17,2,O
충청남도,충청남도 논산시,채운면,O,X,O,-58.20,5.00,14.29,0.00,77.65,2,O
충청남도,충청남도 논산시,취암동,X,X,O,17.90,0.00,2.60,0.00,60.85,1,X
충청남도,충청남도 논산시,부창동,O,X,O,-12.77,3.00,4.93,1.00,75.05,2,O
충청남도,충청남도 계룡시,두마면,O,X,O,-64.10,4.00,1.05,1.00,59.06,2,O
충청남도,충청남도 계룡시,엄사면,O,X,X,-1.75,3.00,0.63,1.00,36.31,1,X
충청남도,충청남도 계룡시,신도안면,O,O,X,-24.95,3.00,-38.43,4.00,31.86,2,O
충청남도,충청남도 계룡시,금암동,O,X,X,-4.16,3.00,0.00,1.00,17.17,1,X
충청남도,충청남도 당진시,합덕읍,O,X,X,-50.50,5.00,-4.55,1.00,38.18,1,X
충청남도,충청남도 당진시,송악읍,X,X,X,14.53,1.00,2.66,0.00,29.91,0,X
충청남도,충청남도 당진시,고대면,O,X,X,-47.42,3.00,4.33,1.00,32.53,1,X
충청남도,충청남도 당진시,석문면,O,X,X,-29.21,1.00,7.82,1.00,27.63,1,X
충청남도,충청남도 당진시,대호지면,O,X,X,-59.10,5.00,-1.10,1.00,28.43,1,X
충청남도,충청남도 당진시,정미면,O,X,X,-42.68,2.00,0.00,2.00,19.50,1,X
충청남도,충청남도 당진시,면천면,O,X,X,-48.79,2.00,14.08,1.00,26.63,1,X
충청남도,충청남도 당진시,순성면,O,X,O,-42.84,3.00,5.35,2.00,53.58,2,O
충청남도,충청남도 당진시,우강면,O,O,X,-45.83,5.00,-6.25,1.00,44.79,2,O
충청남도,충청남도 당진시,신평면,X,X,X,22.08,1.00,17.43,0.00,44.41,0,X
충청남도,충청남도 당진시,송산면,X,X,X,23.23,1.00,5.68,1.00,14.85,0,X
충청남도,충청남도 당진시,당진1동,X,X,X,0.00,0.00,3.53,0.00,44.43,0,X
충청남도,충청남도 당진시,당진2동,X,X,X,0.00,0.00,-0.12,1.00,31.69,0,X
충청남도,충청남도 당진시,당진3동,X,X,X,0.00,1.00,8.51,0.00,17.15,0,X
충청남도,충청남도 금산군,금산읍,O,X,O,-28.29,3.00,-1.24,1.00,67.68,2,O
충청남도,충청남도 금산군,금성면,O,X,O,-53.96,2.00,5.65,0.00,68.59,2,O
충청남도,충청남도 금산군,제원면,O,X,O,-59.70,5.00,3.27,1.00,68.05,2,O
충청남도,충청남도 금산군,부리면,O,X,O,-67.40,5.00,2.13,1.00,70.20,2,O
충청남도,충청남도 금산군,군북면,O,X,O,-55.39,1.00,14.08,1.00,66.86,2,O
충청남도,충청남도 금산군,남일면,O,X,O,-56.33,2.00,12.64,0.00,75.46,2,O
충청남도,충청남도 금산군,남이면,O,X,O,-61.97,3.00,8.11,1.00,78.90,2,O
충청남도,충청남도 금산군,진산면,O,X,O,-54.67,2.00,5.75,1.00,62.51,2,O
충청남도,충청남도 금산군,복수면,O,X,O,-49.14,5.00,3.05,0.00,63.45,2,O
충청남도,충청남도 금산군,추부면,O,X,O,-20.54,3.00,0.13,0.00,55.05,2,O
충청남도,충청남도 부여군,부여읍,O,X,O,-28.59,4.00,0.21,0.00,73.29,2,O
충청남도,충청남도 부여군,규암면,O,X,O,-28.85,3.00,8.29,2.00,64.92,2,O
충청남도,충청남도 부여군,은산면,O,X,O,-59.15,5.00,5.37,1.00,63.47,2,O
충청남도,충청남도 부여군,외산면,O,O,O,-61.30,5.00,-18.41,5.00,65.69,3,O
충청남도,충청남도 부여군,내산면,O,X,O,-60.79,2.00,0.00,1.00,66.72,2,O
충청남도,충청남도 부여군,구룡면,O,O,O,-60.33,5.00,-7.63,1.00,74.63,3,O
충청남도,충청남도 부여군,홍산면,O,O,O,-58.29,3.00,-29.83,3.00,73.65,3,O
충청남도,충청남도 부여군,옥산면,O,O,O,-64.46,3.00,-15.38,3.00,70.20,3,O
충청남도,충청남도 부여군,남면,O,O,O,-64.91,5.00,-34.78,5.00,75.79,3,O
충청남도,충청남도 부여군,충화면,O,O,O,-70.29,4.00,-7.84,2.00,75.85,3,O
충청남도,충청남도 부여군,양화면,O,O,O,-68.62,5.00,-5.77,3.00,70.68,3,O
충청남도,충청남도 부여군,임천면,O,O,O,-62.72,5.00,-20.11,5.00,70.69,3,O
충청남도,충청남도 부여군,장암면,O,X,O,-58.66,5.00,1.00,1.00,67.80,2,O
충청남도,충청남도 부여군,세도면,O,O,O,-60.51,5.00,-7.41,1.00,59.15,3,O
충청남도,충청남도 부여군,석성면,O,X,O,-49.46,5.00,-4.95,0.00,64.00,2,O
충청남도,충청남도 부여군,초촌면,O,O,O,-62.38,5.00,-13.39,1.00,60.41,3,O
충청남도,충청남도 서천군,장항읍,O,X,O,-50.56,5.00,2.63,0.00,76.95,2,O
충청남도,충청남도 서천군,서천읍,O,X,O,-13.48,3.00,0.47,1.00,69.73,2,O
충청남도,충청남도 서천군,마서면,O,X,X,-57.51,5.00,-1.12,2.00,42.13,1,X
충청남도,충청남도 서천군,화양면,O,O,X,-65.05,5.00,-25.53,2.00,35.25,2,O
충청남도,충청남도 서천군,기산면,O,O,X,-68.24,5.00,-6.06,3.00,33.49,2,O
충청남도,충청남도 서천군,한산면,O,X,O,-62.17,5.00,-1.61,2.00,53.75,2,O
충청남도,충청남도 서천군,마산면,O,O,X,-64.62,3.00,-7.89,2.00,36.22,2,O
충청남도,충청남도 서천군,시초면,O,O,X,-68.01,2.00,-28.57,3.00,37.86,2,O
충청남도,충청남도 서천군,문산면,O,O,X,-66.28,3.00,-21.31,2.00,40.51,2,O
충청남도,충청남도 서천군,판교면,O,X,X,-64.30,5.00,-3.45,2.00,40.00,1,X
충청남도,충청남도 서천군,종천면,O,X,X,-55.68,3.00,16.51,1.00,28.82,1,X
충청남도,충청남도 서천군,비인면,O,O,X,-59.00,5.00,-8.80,2.00,48.81,2,O
충청남도,충청남도 서천군,서면,O,X,X,-47.97,3.00,9.93,2.00,37.00,1,X
충청남도,충청남도 청양군,청양읍,X,X,O,-15.17,1.00,11.87,1.00,67.55,1,X
충청남도,충청남도 청양군,운곡면,O,X,O,-56.34,1.00,20.83,1.00,62.07,2,O
충청남도,충청남도 청양군,대치면,O,X,O,-58.16,1.00,9.48,1.00,55.01,2,O
충청남도,충청남도 청양군,정산면,O,X,O,-45.20,1.00,4.58,1.00,62.28,2,O
충청남도,충청남도 청양군,목면,O,X,O,-59.29,2.00,29.41,1.00,68.46,2,O
충청남도,충청남도 청양군,청남면,O,X,O,-62.74,1.00,6.98,1.00,73.42,2,O
충청남도,충청남도 청양군,장평면,O,X,O,-52.50,1.00,8.15,1.00,66.92,2,O
충청남도,충청남도 청양군,남양면,O,O,O,-54.67,3.00,-11.71,0.00,64.56,3,O
충청남도,충청남도 청양군,화성면,O,X,O,-62.38,1.00,8.40,2.00,72.40,2,O
충청남도,충청남도 청양군,비봉면,O,X,O,-60.75,4.00,31.73,1.00,64.03,2,O
