,시군구명,읍면동명,과거대비인구변화...,최근인구변화.연속감소년수.,과거대비사업체변화...,최근사업체변화.연속감소년수.,노후건축물비율...,부합부문.개수.,X2개.부문.이상.부합여부
1425,충청북도 청주시,내수읍,-5.57,3,6.39,0,44.57,1,0
1426,충청북도 청주시,오창읍,25.7,0,7.05,0,28.99,0,0
1427,충청북도 청주시,북이면,-55.99,5,11.19,0,45.72,1,0
1428,충청북도 청주시,오근장동,187.95,0,62.57,0,57.44,1,0
1429,충청북도 청주시,우암동,-60.2,1,-5.75,1,80.5,3,1
1430,충청북도 청주시,내덕제1동,-57.56,2,0.1,1,86.37,2,1
1431,충청북도 청주시,내덕제2동,-41.35,1,-6.52,3,82.02,3,1
1432,충청북도 청주시,율량·사천동,-2.67,0,3.36,0,49.91,0,0
1433,충청북도 보은군,보은읍,-28.14,2,3.66,1,63.76,2,1
1434,충청북도 보은군,속리산면,-63.31,5,2.19,2,66.07,2,1
1435,충청북도 보은군,장안면,-38.02,1,2.99,1,55.81,2,1
1436,충청북도 보은군,마로면,-67.46,4,-3.92,1,62.09,2,1
1437,충청북도 보은군,탄부면,-65.77,5,-7.41,2,61.3,3,1
1438,충청북도 보은군,삼승면,-61.26,5,2.17,1,62.98,2,1
1439,충청북도 보은군,수한면,-52.9,1,1.43,0,59.06,2,1
1440,충청북도 보은군,회남면,-65.73,2,-14.89,2,61.97,3,1
1441,충청북도 보은군,회인면,-66.74,3,-29.77,3,58.39,3,1
1442,충청북도 보은군,내북면,-73.08,3,-8.51,2,57.8,3,1
1443,충청북도 보은군,산외면,-60.15,1,-11.29,2,56.18,3,1
1444,충청북도 옥천군,옥천읍,-8.91,3,2.9,0,62.45,2,1
1445,충청북도 옥천군,동이면,-51.71,3,9.62,1,55.36,2,1
1446,충청북도 옥천군,안남면,-65.83,1,-6.35,1,67.88,3,1
1447,충청북도 옥천군,안내면,-61.96,2,-8.7,1,55.55,3,1
1448,충청북도 옥천군,청성면,-68.67,5,-1,1,64.65,2,1
1449,충청북도 옥천군,청산면,-64.43,5,-10,1,66.99,3,1
1450,충청북도 옥천군,이원면,-57.93,5,-5.62,3,66.06,3,1
1451,충청북도 옥천군,군서면,-57.66,3,10.43,0,58.39,2,1
1452,충청북도 옥천군,군북면,-46.19,2,15.2,1,52.15,2,1
1453,충청북도 영동군,영동읍,-17.71,1,3.16,0,48.29,0,0
1454,충청북도 영동군,용산면,-53.05,2,1.83,1,33.67,1,0
1455,충청북도 영동군,황간면,-49.57,2,-4.04,0,36.09,1,0
1456,충청북도 영동군,추풍령면,-38.41,3,-20.63,2,34.4,2,1
1457,충청북도 영동군,매곡면,-55.16,3,-3.8,1,28.48,1,0
1458,충청북도 영동군,상촌면,-59.96,2,-5.74,1,22.86,2,1
1459,충청북도 영동군,양강면,-50.47,3,13.19,0,32.68,1,0
1460,충청북도 영동군,용화면,-60.38,2,15,1,24.36,1,0
1461,충청북도 영동군,학산면,-61.63,3,-17.83,1,41.79,2,1
1462,충청북도 영동군,양산면,-55.71,2,10.08,2,41.29,1,0
1463,충청북도 영동군,심천면,-56.6,3,6.17,2,40.51,1,0
1464,충청북도 진천군,진천읍,11.28,1,6.68,0,56.25,1,0
1465,충청북도 진천군,덕산면,-5.69,1,13.69,1,41.83,0,0
1466,충청북도 진천군,초평면,-49.11,3,15.38,0,59.76,2,1
1467,충청북도 진천군,문백면,-29.49,2,12.69,0,46.4,1,0
1468,충청북도 진천군,백곡면,-43.36,2,-8.57,3,52.32,3,1
1469,충청북도 진천군,이월면,-11.05,5,13.03,0,46.38,1,0
1470,충청북도 진천군,광혜원면,9.4,1,8.84,1,45.5,0,0
1471,충청북도 괴산군,괴산읍,-10.93,1,-0.84,1,45.34,0,0
1472,충청북도 괴산군,감물면,-54.32,0,12.07,1,61.1,2,1
1473,충청북도 괴산군,장연면,-62.64,1,9.09,2,56.49,2,1
1474,충청북도 괴산군,연풍면,-58.88,2,-4.07,2,56.21,2,1
1475,충청북도 괴산군,칠성면,-48.45,0,4.31,1,50.32,2,1
1476,충청북도 괴산군,문광면,-52.93,0,4.69,2,45.51,1,0
1477,충청북도 괴산군,청천면,-55.64,1,-5.5,1,48.76,2,1
1478,충청북도 괴산군,청안면,-58.32,0,7.98,1,46.35,1,0
1479,충청북도 괴산군,사리면,-48.24,2,8.76,1,50.74,2,1
1480,충청북도 괴산군,소수면,-54.13,0,1.67,0,51.79,2,1
1481,충청북도 괴산군,불정면,-59.84,2,4.52,1,61.82,2,1
1482,충청북도 음성군,음성읍,-8.11,3,1.77,0,62.67,2,1
1483,충청북도 음성군,금왕읍,4.69,2,4.07,0,45.36,0,0
1484,충청북도 음성군,소이면,-53.97,4,-2.16,1,62.12,2,1
1485,충청북도 음성군,원남면,-50.26,3,9.13,2,47.24,1,0
1486,충청북도 음성군,맹동면,68.82,1,42.15,0,32.49,0,0
1487,충청북도 음성군,대소면,4.91,3,13.42,0,32.54,1,0
1488,충청북도 음성군,삼성면,-13.01,3,21.2,1,38.76,1,0
1489,충청북도 음성군,생극면,-37.49,2,4.96,0,46.54,1,0
1490,충청북도 음성군,감곡면,7.15,1,2.53,0,48.85,0,0
1491,충청북도 단양군,단양읍,-40.19,5,0.07,0,80.35,2,1
1492,충청북도 단양군,매포읍,-64.27,5,6.46,0,74.25,2,1
1493,충청북도 단양군,단성면,-32.39,2,5.93,1,61.63,2,1
1494,충청북도 단양군,대강면,-70.46,1,0.83,2,68.99,2,1
1495,충청북도 단양군,가곡면,-67.04,1,4.38,0,57.28,2,1
1496,충청북도 단양군,영춘면,-59.35,2,6.39,0,61.11,2,1
1497,충청북도 단양군,어상천면,-70.95,1,-22.58,2,63.92,3,1
1498,충청북도 단양군,적성면,-66.18,1,13.1,0,58.58,2,1
1499,충청북도 증평군,증평읍,-9,0,2.67,0,56.92,1,0
1500,충청북도 증평군,도안면,-53.73,5,7.56,2,54.73,2,1
1501,충청남도 천안시,목천읍,-4.24,2,4.08,0,30.51,0,0
1502,충청남도 천안시,풍세면,-35.69,5,9.82,0,44.81,1,0
1503,충청남도 천안시,광덕면,-26.6,1,10.22,0,49.31,1,0
1504,충청남도 천안시,북면,-18.59,2,3.77,1,46.1,0,0
1505,충청남도 천안시,성남면,-37.08,5,23.04,0,41.47,1,0
1506,충청남도 천안시,수신면,-48.65,1,21.17,0,43.84,1,0
1507,충청남도 천안시,병천면,12.97,3,5.87,1,40.35,1,0
1508,충청남도 천안시,동면,-53.59,2,14.04,0,51.88,2,1
1509,충청남도 천안시,중앙동,-19.86,5,-20.4,4,86.56,3,1
1510,충청남도 천안시,문성동,-73.46,4,-31.81,4,88.12,3,1
1511,충청남도 천안시,원성1동,-34.91,5,1.08,1,70.19,2,1
1512,충청남도 천안시,원성2동,-39.18,5,-8.16,1,84.47,3,1
1513,충청남도 천안시,봉명동,-16.03,5,-8.47,1,69.28,3,1
1514,충청남도 천안시,일봉동,21.46,1,5.01,1,71.48,1,0
1515,충청남도 천안시,신방동,13.89,0,8.85,0,7.79,0,0
1516,충청남도 천안시,청룡동,25.38,0,7.36,0,43.78,0,0
1517,충청남도 천안시,신안동,-5.81,3,8.44,0,51.3,2,1
1518,충청남도 천안시,성환읍,-2.57,5,9.98,1,58.39,2,1
1519,충청남도 천안시,성거읍,-4.08,3,9.38,0,47.48,1,0
1520,충청남도 천안시,직산읍,-11.08,5,10.21,0,49.46,1,0
1521,충청남도 천안시,입장면,-22.29,5,0.5,1,52.56,2,1
1522,충청남도 천안시,성정1동,-19.76,5,-9.51,1,74.97,3,1
1523,충청남도 천안시,성정2동,17.18,1,6.91,0,43.81,0,0
1524,충청남도 천안시,쌍용1동,-8.41,4,-6.62,1,52.6,3,1
1525,충청남도 천안시,쌍용2동,-26.21,3,0.52,0,19.6,1,0
1526,충청남도 천안시,쌍용3동,-61.85,3,3.66,1,22.51,1,0
1527,충청남도 천안시,백석동,-23.62,1,16.86,0,13.81,1,0
1528,충청남도 천안시,불당동,0,0,22.42,0,0.8,0,0
1529,충청남도 천안시,부성1동,0,1,8.14,0,29.91,0,0
1530,충청남도 천안시,부성2동,0,0,6.13,0,10.66,0,0
1531,충청남도 공주시,유구읍,-51.34,5,-14.57,1,65.9,3,1
1532,충청남도 공주시,이인면,-56.73,5,-0.66,0,54.93,2,1
1533,충청남도 공주시,탄천면,-60.25,5,16.89,1,22.09,1,0
1534,충청남도 공주시,계룡면,-52.32,5,-1.24,1,58.23,2,1
1535,충청남도 공주시,반포면,-36.06,5,19.42,0,38.98,1,0
1536,충청남도 공주시,의당면,-20.36,5,9.57,0,46.63,1,0
1537,충청남도 공주시,정안면,-46.51,5,9.8,1,51.28,2,1
1538,충청남도 공주시,우성면,-47.54,3,9.43,2,57.36,2,1
1539,충청남도 공주시,사곡면,-56.2,5,12.71,1,53.92,2,1
1540,충청남도 공주시,신풍면,-58.82,3,-8.59,1,60.48,3,1
1541,충청남도 공주시,중학동,-22.98,5,-9.37,1,83.33,3,1
1542,충청남도 공주시,금학동,-9.16,4,5.56,1,44.33,1,0
1543,충청남도 공주시,옥룡동,-38.49,5,-3.46,2,72.09,2,1
1544,충청남도 공주시,신관동,-35.89,3,2.59,0,39.13,1,0
1545,충청남도 공주시,웅진동,-2.54,5,-14.04,5,77.08,3,1
1546,충청남도 공주시,월송동,30.5,4,12.44,0,30.48,1,0
1547,충청남도 보령시,웅천읍,-54.36,5,3.97,1,41.9,1,0
1548,충청남도 보령시,주포면,-80.42,1,-2.13,1,45.43,1,0
1549,충청남도 보령시,주교면,-46.58,3,-0.69,1,32.24,1,0
1550,충청남도 보령시,오천면,-54.57,5,-4.25,1,24.43,1,0
1551,충청남도 보령시,천북면,-54,5,5.47,1,30.48,1,0
1552,충청남도 보령시,청소면,-62.44,2,0,1,53.7,2,1
1553,충청남도 보령시,청라면,-64.69,3,-19.62,1,32.59,2,1
1554,충청남도 보령시,남포면,-46.32,3,9.72,1,29.49,1,0
1555,충청남도 보령시,주산면,-63.52,5,-14.84,4,40.32,2,1
1556,충청남도 보령시,미산면,-87.4,3,20.51,1,26.13,1,0
1557,충청남도 보령시,성주면,-62.96,5,4.35,0,43.01,1,0
1558,충청남도 보령시,대천1동,-4.84,3,0.83,0,67.43,2,1
1559,충청남도 보령시,대천2동,-17.47,2,-14.09,1,70.57,2,1
1560,충청남도 보령시,대천3동,9.9,1,-0.66,1,47.32,0,0
1561,충청남도 보령시,대천4동,-8.06,5,4.46,1,63.25,2,1
1562,충청남도 보령시,대천5동,-27.19,4,-6.67,2,39.45,2,1
1563,충청남도 아산시,염치읍,-11.07,4,25.12,1,54.17,2,1
1564,충청남도 아산시,배방읍,23.68,1,18.53,0,38.78,0,0
1565,충청남도 아산시,송악면,-29.97,0,10.1,0,43.67,1,0
1566,충청남도 아산시,탕정면,9.32,1,38.69,1,34.92,0,0
1567,충청남도 아산시,음봉면,-4.39,1,18.37,0,37.74,0,0
1568,충청남도 아산시,둔포면,-13.39,0,15.43,0,34.54,0,0
1569,충청남도 아산시,영인면,-44.31,5,7.39,0,45.4,1,0
1570,충청남도 아산시,인주면,-9.1,4,3.49,0,51.85,2,1
1571,충청남도 아산시,선장면,-63.56,5,15.45,0,43.41,1,0
1572,충청남도 아산시,도고면,-48.96,5,8.65,1,56.18,2,1
1573,충청남도 아산시,신창면,7.22,0,10.03,0,44.06,0,0
1574,충청남도 아산시,온양1동,-51.96,4,0.59,2,70.06,2,1
1575,충청남도 아산시,온양2동,-28.42,5,-1.63,1,83.79,2,1
1576,충청남도 아산시,온양3동,6.47,3,2.7,0,65.5,2,1
1577,충청남도 아산시,온양4동,-3.25,2,3.28,1,53.69,1,0
1578,충청남도 아산시,온양5동,51.92,0,22.47,0,40.26,0,0
1579,충청남도 아산시,온양6동,2.89,3,7.37,0,50.98,2,1
1580,충청남도 서산시,대산읍,-37.53,5,7.32,0,45.5,1,0
1581,충청남도 서산시,인지면,-0.71,2,4.37,1,44.01,0,0
1582,충청남도 서산시,부석면,-58.54,3,4.88,1,49.63,1,0
1583,충청남도 서산시,팔봉면,-57.24,2,21.53,1,43.49,1,0
1584,충청남도 서산시,지곡면,8.57,1,8.56,0,45.55,0,0
1585,충청남도 서산시,성연면,-43.81,3,9.09,0,47.7,1,0
1586,충청남도 서산시,음암면,2.22,2,6.33,0,49.19,0,0
1587,충청남도 서산시,운산면,-46.83,3,1.43,1,44.27,1,0
1588,충청남도 서산시,해미면,-22.93,3,0.42,1,51.79,2,1
1589,충청남도 서산시,고북면,-38.49,5,4.11,1,53.97,2,1
1590,충청남도 서산시,부춘동,-0.79,2,-0.22,1,59.84,1,0
1591,충청남도 서산시,동문1동,4.45,1,2.05,0,57.39,1,0
1592,충청남도 서산시,동문2동,-11.5,2,-0.39,1,73.32,1,0
1593,충청남도 서산시,수석동,3.64,1,0.78,1,47.2,0,0
1594,충청남도 서산시,석남동,36.65,0,14.23,0,37.94,0,0
1595,충청남도 논산시,강경읍,-55.81,5,-6.76,2,80.05,3,1
1596,충청남도 논산시,연무읍,-49.85,5,5.71,1,63.94,2,1
1597,충청남도 논산시,성동면,-59.61,5,13.66,1,56.2,2,1
1598,충청남도 논산시,광석면,-57.5,5,3.43,1,66.62,2,1
1599,충청남도 논산시,노성면,-53.78,4,8.76,1,58.11,2,1
1600,충청남도 논산시,상월면,-45.06,5,5.56,1,64.67,2,1
1601,충청남도 논산시,부적면,-53.56,5,12.36,0,60.46,2,1
1602,충청남도 논산시,연산면,-49.62,5,5.19,0,54.2,2,1
1603,충청남도 논산시,벌곡면,-48.43,5,22.51,0,48.12,1,0
1604,충청남도 논산시,양촌면,-53.54,5,-2.17,1,55.29,2,1
1605,충청남도 논산시,가야곡면,-57.21,4,12.9,0,53.98,2,1
1606,충청남도 논산시,은진면,-47.77,5,14.81,0,63.17,2,1
1607,충청남도 논산시,채운면,-58.2,5,14.29,0,77.65,2,1
1608,충청남도 논산시,취암동,17.9,0,2.6,0,60.85,1,0
1609,충청남도 논산시,부창동,-12.77,3,4.93,1,75.05,2,1
1610,충청남도 계룡시,두마면,-64.1,4,1.05,1,59.06,2,1
1611,충청남도 계룡시,엄사면,-1.75,3,0.63,1,36.31,1,0
1612,충청남도 계룡시,신도안면,-24.95,3,-38.43,4,31.86,2,1
1613,충청남도 계룡시,금암동,-4.16,3,0,1,17.17,1,0
1614,충청남도 당진시,합덕읍,-50.5,5,-4.55,1,38.18,1,0
1615,충청남도 당진시,송악읍,14.53,1,2.66,0,29.91,0,0
1616,충청남도 당진시,고대면,-47.42,3,4.33,1,32.53,1,0
1617,충청남도 당진시,석문면,-29.21,1,7.82,1,27.63,1,0
1618,충청남도 당진시,대호지면,-59.1,5,-1.1,1,28.43,1,0
1619,충청남도 당진시,정미면,-42.68,2,0,2,19.5,1,0
1620,충청남도 당진시,면천면,-48.79,2,14.08,1,26.63,1,0
1621,충청남도 당진시,순성면,-42.84,3,5.35,2,53.58,2,1
1622,충청남도 당진시,우강면,-45.83,5,-6.25,1,44.79,2,1
1623,충청남도 당진시,신평면,22.08,1,17.43,0,44.41,0,0
1624,충청남도 당진시,송산면,23.23,1,5.68,1,14.85,0,0
1625,충청남도 당진시,당진1동,0,0,3.53,0,44.43,0,0
1626,충청남도 당진시,당진2동,0,0,-0.12,1,31.69,0,0
1627,충청남도 당진시,당진3동,0,1,8.51,0,17.15,0,0
1628,충청남도 금산군,금산읍,-28.29,3,-1.24,1,67.68,2,1
1629,충청남도 금산군,금성면,-53.96,2,5.65,0,68.59,2,1
1630,충청남도 금산군,제원면,-59.7,5,3.27,1,68.05,2,1
1631,충청남도 금산군,부리면,-67.4,5,2.13,1,70.2,2,1
1632,충청남도 금산군,군북면,-55.39,1,14.08,1,66.86,2,1
1633,충청남도 금산군,남일면,-56.33,2,12.64,0,75.46,2,1
1634,충청남도 금산군,남이면,-61.97,3,8.11,1,78.9,2,1
1635,충청남도 금산군,진산면,-54.67,2,5.75,1,62.51,2,1
1636,충청남도 금산군,복수면,-49.14,5,3.05,0,63.45,2,1
1637,충청남도 금산군,추부면,-20.54,3,0.13,0,55.05,2,1
1638,충청남도 부여군,부여읍,-28.59,4,0.21,0,73.29,2,1
1639,충청남도 부여군,규암면,-28.85,3,8.29,2,64.92,2,1
1640,충청남도 부여군,은산면,-59.15,5,5.37,1,63.47,2,1
1641,충청남도 부여군,외산면,-61.3,5,-18.41,5,65.69,3,1
1642,충청남도 부여군,내산면,-60.79,2,0,1,66.72,2,1
1643,충청남도 부여군,구룡면,-60.33,5,-7.63,1,74.63,3,1
1644,충청남도 부여군,홍산면,-58.29,3,-29.83,3,73.65,3,1
1645,충청남도 부여군,옥산면,-64.46,3,-15.38,3,70.2,3,1
1646,충청남도 부여군,남면,-64.91,5,-34.78,5,75.79,3,1
1647,충청남도 부여군,충화면,-70.29,4,-7.84,2,75.85,3,1
1648,충청남도 부여군,양화면,-68.62,5,-5.77,3,70.68,3,1
1649,충청남도 부여군,임천면,-62.72,5,-20.11,5,70.69,3,1
1650,충청남도 부여군,장암면,-58.66,5,1,1,67.8,2,1
1651,충청남도 부여군,세도면,-60.51,5,-7.41,1,59.15,3,1
1652,충청남도 부여군,석성면,-49.46,5,-4.95,0,64,2,1
1653,충청남도 부여군,초촌면,-62.38,5,-13.39,1,60.41,3,1
1654,충청남도 서천군,장항읍,-50.56,5,2.63,0,76.95,2,1
1655,충청남도 서천군,서천읍,-13.48,3,0.47,1,69.73,2,1
1656,충청남도 서천군,마서면,-57.51,5,-1.12,2,42.13,1,0
1657,충청남도 서천군,화양면,-65.05,5,-25.53,2,35.25,2,1
1658,충청남도 서천군,기산면,-68.24,5,-6.06,3,33.49,2,1
1659,충청남도 서천군,한산면,-62.17,5,-1.61,2,53.75,2,1
1660,충청남도 서천군,마산면,-64.62,3,-7.89,2,36.22,2,1
1661,충청남도 서천군,시초면,-68.01,2,-28.57,3,37.86,2,1
1662,충청남도 서천군,문산면,-66.28,3,-21.31,2,40.51,2,1
1663,충청남도 서천군,판교면,-64.3,5,-3.45,2,40,1,0
1664,충청남도 서천군,종천면,-55.68,3,16.51,1,28.82,1,0
1665,충청남도 서천군,비인면,-59,5,-8.8,2,48.81,2,1
1666,충청남도 서천군,서면,-47.97,3,9.93,2,37,1,0
1667,충청남도 청양군,청양읍,-15.17,1,11.87,1,67.55,1,0
1668,충청남도 청양군,운곡면,-56.34,1,20.83,1,62.07,2,1
1669,충청남도 청양군,대치면,-58.16,1,9.48,1,55.01,2,1
1670,충청남도 청양군,정산면,-45.2,1,4.58,1,62.28,2,1
1671,충청남도 청양군,목면,-59.29,2,29.41,1,68.46,2,1
1672,충청남도 청양군,청남면,-62.74,1,6.98,1,73.42,2,1
1673,충청남도 청양군,장평면,-52.5,1,8.15,1,66.92,2,1
1674,충청남도 청양군,남양면,-54.67,3,-11.71,0,64.56,3,1
1675,충청남도 청양군,화성면,-62.38,1,8.4,2,72.4,2,1
1676,충청남도 청양군,비봉면,-60.75,4,31.73,1,64.03,2,1
1677,충청남도 홍성군,홍성읍,1.35,3,1.6,1,53.67,2,1
1678,충청남도 홍성군,광천읍,-57.04,3,-0.47,1,53.36,2,1
1679,충청남도 홍성군,홍북면,55.47,0,31.66,0,31.74,0,0
1680,충청남도 홍성군,금마면,-57.64,5,13.66,1,41.96,1,0
1681,충청남도 홍성군,홍동면,-55.75,5,-0.91,1,39.02,1,0
1682,충청남도 홍성군,장곡면,-63,5,-12.8,1,27.14,2,1
1683,충청남도 홍성군,은하면,-56.59,3,-3.2,0,25.26,1,0
1684,충청남도 홍성군,결성면,-59.28,5,5.88,0,25.04,1,0
1685,충청남도 홍성군,서부면,-51.93,5,4.51,0,30.94,1,0
1686,충청남도 홍성군,갈산면,-54.53,5,4.29,2,32.75,1,0
1687,충청남도 홍성군,구항면,-38.59,4,11.76,0,31.03,1,0
1688,충청남도 예산군,예산읍,-11.13,5,0.92,1,71.21,2,1
1689,충청남도 예산군,삽교읍,-64.18,2,13.35,2,61.47,2,1
1690,충청남도 예산군,대술면,-58.32,5,15.18,1,22.95,1,0
1691,충청남도 예산군,신양면,-62.49,5,3.08,1,55.12,2,1
1692,충청남도 예산군,광시면,-62.69,5,2.06,1,57.18,2,1
1693,충청남도 예산군,대흥면,-57.44,2,-2.02,2,54.72,2,1
1694,충청남도 예산군,응봉면,-49.42,5,11.37,1,66.23,2,1
1695,충청남도 예산군,덕산면,-21.57,2,5.25,0,37.11,1,0
1696,충청남도 예산군,봉산면,-54.06,2,17.28,1,65.69,2,1
1697,충청남도 예산군,고덕면,-61.61,5,-9.51,0,62.21,3,1
1698,충청남도 예산군,신암면,-58.27,2,12.99,0,58.57,2,1
1699,충청남도 예산군,오가면,-54.87,5,4.33,0,35.54,1,0
1700,충청남도 태안군,태안읍,-13.94,0,2.27,0,42.76,0,0
1701,충청남도 태안군,안면읍,-61.91,3,-3.63,1,35.23,1,0
1702,충청남도 태안군,고남면,-46.47,2,10.23,1,51.35,2,1
1703,충청남도 태안군,남면,-48.31,2,1.41,1,43.67,1,0
1704,충청남도 태안군,근흥면,-50.81,2,7.53,0,17.62,1,0
1705,충청남도 태안군,소원면,-56.86,2,-8.63,2,29.57,2,1
1706,충청남도 태안군,원북면,-50.45,1,8.23,1,50.78,2,1
1707,충청남도 태안군,이원면,-40.09,1,-3.03,1,52.07,2,1
1708,전라북도 전주시,동서학동,-33.93,5,-5.52,1,75.11,3,1
1709,전라북도 전주시,서서학동,-41.07,5,-16.09,1,80.57,3,1
1710,전라북도 전주시,중화산1동,-8.55,2,4.23,0,64.04,1,0
1711,전라북도 전주시,중화산2동,-0.33,2,-0.23,1,27.65,0,0
1712,전라북도 전주시,평화1동,-15.58,2,-3.5,1,53.5,1,0
1713,전라북도 전주시,평화2동,-1.87,3,1.75,0,32.62,1,0
1714,전라북도 전주시,서신동,-8.03,5,-2.42,2,47.97,1,0
1715,전라북도 전주시,삼천1동,-15.59,2,-5.22,2,74.11,2,1
1716,전라북도 전주시,삼천2동,-46.46,5,-5.67,1,91.52,3,1
1717,전라북도 전주시,삼천3동,-8.61,3,6.57,0,29.31,1,0
1718,전라북도 전주시,효자1동,-31.42,5,-1.29,2,73.09,2,1
1719,전라북도 전주시,효자2동,-59.91,5,-6.09,2,94.63,3,1
1720,전라북도 전주시,효자3동,-30.79,5,2.47,1,35.74,1,0
1721,전라북도 전주시,효자4동,48.53,0,15.49,0,9.14,0,0
1722,전라북도 전주시,중앙동,-1.07,5,-10.52,1,88.45,3,1
1723,전라북도 전주시,풍남동,-48.15,5,-2.54,1,79.82,2,1
1724,전라북도 전주시,노송동,-26.06,5,-10.48,3,87.25,3,1
1725,전라북도 전주시,완산동,-28.54,5,-25.26,2,85.4,3,1
1726,전라북도 전주시,인후1동,-10.67,4,1.19,1,73.13,2,1
1727,전라북도 전주시,인후2동,-61.41,4,-3.85,1,88.72,2,1
1728,전라북도 전주시,인후3동,-4.24,4,1.23,0,31.77,1,0
1729,전라북도 전주시,덕진동,-14.85,0,8.71,0,67.2,1,0
1730,전라북도 전주시,금암1동,-44.13,2,-1.85,1,67.29,2,1
1731,전라북도 전주시,금암2동,-45.59,5,-1.28,1,86.18,2,1
1732,전라북도 전주시,팔복동,-56.75,5,2.02,0,61.34,2,1
1733,전라북도 전주시,우아1동,-29.44,5,-1.44,1,82.79,2,1
1734,전라북도 전주시,우아2동,2.86,2,1.76,1,15.96,0,0
1735,전라북도 전주시,호성동,-8.34,5,5.16,0,41.16,1,0
1736,전라북도 전주시,송천1동,4.97,1,5.97,0,49.17,0,0
1737,전라북도 전주시,송천2동,-1.26,1,6.06,1,46.43,0,0
1738,전라북도 전주시,조촌동,-6.46,3,5.46,0,47.9,1,0
1739,전라북도 전주시,동산동,20.11,2,18.29,0,44.59,0,0
1740,전라북도 전주시,진북동,-22.71,5,-0.16,1,87.8,2,1
1741,전라북도 군산시,옥구읍,-84.06,5,5.49,0,47.66,1,0
1742,전라북도 군산시,옥산면,-40.77,3,11.43,0,60.29,2,1
1743,전라북도 군산시,회현면,-52.98,1,0.92,1,50.29,2,1
1744,전라북도 군산시,임피면,-26.99,5,-1.06,1,51.1,2,1
1745,전라북도 군산시,서수면,-60.48,5,3.47,1,48.23,1,0
1746,전라북도 군산시,대야면,-63.77,5,-2.7,1,67.63,2,1
1747,전라북도 군산시,개정면,-60.03,5,11.73,1,61.99,2,1
1748,전라북도 군산시,성산면,-42.66,5,17.65,1,46.84,1,0
1749,전라북도 군산시,나포면,-55.62,3,20.21,1,50.82,2,1
1750,전라북도 군산시,옥도면,-48.89,5,-3.01,1,49.74,1,0
1751,전라북도 군산시,옥서면,-64.93,5,-16.32,2,63.09,3,1
1752,전라북도 군산시,해신동,-68.74,3,-23.8,3,84.87,3,1
1753,전라북도 군산시,월명동,-13.49,5,-21.03,2,89.44,3,1
1754,전라북도 군산시,신풍동,-56.94,2,-16.55,1,85.46,3,1
1755,전라북도 군산시,삼학동,-45.39,5,-14.73,2,93.08,3,1
1756,전라북도 군산시,중앙동,-46.01,5,-26.73,5,91.78,3,1
1757,전라북도 군산시,흥남동,-17.66,3,-13.35,2,87.98,3,1
1758,전라북도 군산시,조촌동,-25.83,2,0.68,1,68.34,2,1
1759,전라북도 군산시,경암동,-46.98,1,-11.28,2,87.97,3,1
1760,전라북도 군산시,구암동,-26.14,5,7.92,2,65.58,2,1
1761,전라북도 군산시,개정동,-27.43,5,14.88,1,72.41,2,1
1762,전라북도 군산시,수송동,36.47,0,8.15,0,31.01,0,0
1763,전라북도 군산시,나운1동,-32.57,3,-12.78,4,72.12,3,1
1764,전라북도 군산시,나운2동,-50.66,3,-2.52,1,28.34,1,0
1765,전라북도 군산시,소룡동,-1.01,3,3.54,0,22.49,1,0
1766,전라북도 군산시,미성동,-16.96,2,12.18,1,39.9,0,0
1767,전라북도 군산시,나운3동,-4.39,3,-3.88,1,30.16,1,0
1768,전라북도 익산시,함열읍,-33.62,5,5.28,0,60.34,2,1
1769,전라북도 익산시,오산면,-19.94,3,26.96,0,61.13,2,1
1770,전라북도 익산시,황등면,-49.52,5,6.04,1,64.9,2,1
1771,전라북도 익산시,함라면,-57.45,3,0.92,1,53.4,2,1
1772,전라북도 익산시,웅포면,-69.84,2,9.52,0,62.69,2,1
1773,전라북도 익산시,성당면,-67.09,5,-17.71,2,67.47,3,1
1774,전라북도 익산시,용안면,-77.82,4,-13.14,1,79.72,3,1
1775,전라북도 익산시,낭산면,-65.61,5,17.2,0,58.82,2,1
1776,전라북도 익산시,망성면,-67.84,5,-7.09,2,63.25,3,1
1777,전라북도 익산시,여산면,-62.36,3,-13.19,1,66.24,3,1
1778,전라북도 익산시,금마면,-39.89,3,-14.89,2,57.03,3,1
1779,전라북도 익산시,왕궁면,-63.24,5,0,0,66.36,2,1
1780,전라북도 익산시,춘포면,-52.8,5,3.29,0,66.6,2,1
1781,전라북도 익산시,삼기면,-56.93,5,9.93,1,57.38,2,1
1782,전라북도 익산시,용동면,-53.38,5,-21.43,3,71.04,3,1
1783,전라북도 익산시,중앙동,-40.37,5,-8.9,1,92.7,3,1
1784,전라북도 익산시,평화동,-32.19,5,-2.22,2,69.92,2,1
1785,전라북도 익산시,인화동,-29.85,5,-11.5,1,79.09,3,1
1786,전라북도 익산시,동산동,-10.91,5,1,0,66.16,2,1
1787,전라북도 익산시,마동,-42.28,5,-12.21,1,86.93,3,1
1788,전라북도 익산시,남중동,-31.63,5,-4.32,0,86.2,2,1
1789,전라북도 익산시,모현동,12.06,0,10.19,1,60.11,1,0
1790,전라북도 익산시,송학동,-10.71,2,-21.19,2,74.84,2,1
1791,전라북도 익산시,신동,1.46,2,6.84,0,68,1,0
1792,전라북도 익산시,영등1동,-17.83,5,-2.61,1,73.46,2,1
