name,population,population_year,business,business_year,old_building,pass
대구광역시 수성구 파동,-26.19158036,2,-12.31028668,2,81.83421517,3
대구광역시 수성구 두산동,15.73513993,2,6.97485807,1,63.86075949,1
대구광역시 수성구 지산1동,-24.89530014,5,0,0,75.64870259,2
대구광역시 수성구 지산2동,-24.42612688,5,-4.644268775,2,73.902133,2
대구광역시 수성구 범물1동,-32.7563585,5,4.87394958,1,79.43661972,2
대구광역시 수성구 범물2동,-21.56361312,5,-0.30075188,1,79.5221843,2
대구광역시 수성구 고산1동,-12.64829301,3,-3.081761006,2,43.00225734,1
대구광역시 수성구 고산2동,-9.181717284,5,1.272871917,0,56.31399317,2
대구광역시 수성구 고산3동,-1.719595063,2,-1.509134234,2,54.41767068,1
대구광역시 달서구 두류3동,-37.99976131,5,-0.330033003,1,79.57931639,2
대구광역시 달서구 본리동,0.479980309,2,1.482127289,0,50.52631579,1
대구광역시 달서구 감삼동,8.694012969,3,-1.077844311,1,81.10037799,2
대구광역시 달서구 죽전동,-16.69146698,4,0.392670157,0,77.03517588,2
대구광역시 달서구 장기동,-77.4770402,5,1.331853496,0,34.84654731,1
대구광역시 달서구 이곡1동,-14.71400394,5,2.455661664,0,38.59844271,1
대구광역시 달서구 신당동,-14.8228062,5,-3.411426223,1,29.67005706,1
대구광역시 달서구 월성1동,22.90978361,0,6.308610401,0,38.35125448,0
대구광역시 달서구 월성2동,-28.47708698,5,2.606924644,0,44.66230937,1
대구광역시 달서구 진천동,21.11040621,1,1.392111369,0,46.97656841,0
대구광역시 달서구 상인1동,-0.402191249,4,1.76879343,0,56.42760487,2
대구광역시 달서구 상인2동,-23.86690945,5,-0.905292479,1,72.07392197,2
대구광역시 달서구 상인3동,-32.98216386,5,-2.409638554,2,81.70426065,2
대구광역시 달서구 도원동,-12.18213691,3,-2.631578947,1,31.38686131,1
대구광역시 달서구 송현1동,-28.89801462,5,-7.058823529,2,77.27429955,3
대구광역시 달서구 송현2동,-34.29379585,5,-6.379208506,1,82.46235607,3
대구광역시 달서구 본동,-13.97017915,5,-7.385811467,2,69.24829157,3
대구광역시 달서구 용산1동,-12.47313459,3,2.137931034,0,29.45670628,1
대구광역시 달서구 용산2동,-14.37940817,5,-1.479654747,1,5.687203791,1
대구광역시 달서구 이곡2동,-14.89556614,5,1.978136387,0,41.00456621,1
대구광역시 달서구 성당동,0,4,-7.455890723,1,83.46456693,3
대구광역시 달서구 두류1·2동,0,5,-3.560076287,1,81.9033675,2
대구광역시 달성군 화원읍,-7.390845966,5,1.860166774,0,63.29365079,2
대구광역시 달성군 논공읍,-17.63847277,5,6.694367498,0,49.20096852,1
대구광역시 달성군 다사읍,14.53555519,0,7.963302752,0,29.73044397,0
대구광역시 달성군 가창면,-28.46377338,2,6.832298137,0,66.9969722,2
대구광역시 달성군 하빈면,-33.66975513,1,14.6572104,0,45.19673875,1
대구광역시 달성군 옥포면,18.72850637,3,2.775441548,2,60.63432836,2
대구광역시 달성군 현풍면,-9.22934322,1,7.307692308,0,52.06671501,1
대구광역시 달성군 유가면,-23.04819491,2,21.31979695,2,43.43434343,1
대구광역시 달성군 구지면,-11.09907959,2,13.29011345,0,59.24468922,1
인천광역시 중구 연안동,-37.89954338,5,3.574975174,0,54.3373494,2
인천광역시 중구 신포동,-12.04154495,5,7.677543186,1,79.94579946,2
인천광역시 중구 신흥동,-10.02820432,5,4.14091471,1,57.11368278,2
인천광역시 중구 도원동,-40.86507424,5,-17.98561151,2,76.52671756,3
인천광역시 중구 율목동,-32.64274886,5,-31.30081301,1,83.8362069,3
인천광역시 중구 동인천동,-9.343783618,3,-13.95781638,1,86.18473896,3
인천광역시 중구 북성동,-65.25727962,5,-8.598130841,1,77.99801784,3
인천광역시 중구 송월동,-46.20988176,5,-28.5046729,2,79.13533835,3
인천광역시 중구 영종동,28.91536866,1,23.125,0,2.896341463,0
인천광역시 중구 용유동,11.28851541,4,13.67127496,1,30.62085594,1
인천광역시 중구 운서동,0,0,13.72688478,0,3.389830508,0
인천광역시 동구 만석동,-41.66921431,2,17.27019499,1,53.21715818,2
인천광역시 동구 화수1·화평동,-14.95878952,5,-16.22222222,2,75,3
인천광역시 동구 화수2동,-32.66032335,5,1.260504202,1,74.67889908,2
인천광역시 동구 송현1·2동,-15.26527625,5,-19.62616822,3,68.54700855,3
인천광역시 동구 송현3동,-59.98302367,5,8.091706001,0,43.22033898,1
인천광역시 동구 송림1동,-71.26611839,5,-13.85542169,1,91.01449275,3
인천광역시 동구 송림2동,-64.07083422,5,-16.58653846,3,91.71052632,3
인천광역시 동구 송림3·5동,-14.8620161,5,-19.32938856,3,81.90279214,3
인천광역시 동구 송림4동,-61.77163261,5,6.647116325,0,73.30677291,2
인천광역시 동구 송림6동,-47.94353683,3,-13.69863014,2,82.41500586,3
인천광역시 동구 금창동,-61.51734739,5,-13.39712919,1,81.02710414,3
인천광역시 남구 숭의2동,-27.13039014,0,-2.719406675,0,67.97698945,2
인천광역시 남구 숭의4동,-21.59051788,1,-11.93092622,1,73.94722066,3
인천광역시 남구 용현2동,-58.20462165,3,-30.47473201,3,63.70808679,3
인천광역시 남구 용현3동,-53.31851938,5,-25.63805104,5,88.08255659,3
인천광역시 남구 용현5동,-6.577551453,2,-1.772151899,1,54.30809399,1
인천광역시 남구 학익1동,1.957250275,3,0.432276657,0,63.49104859,2
인천광역시 남구 학익2동,-19.45319488,5,0.667938931,1,71.99124726,2
인천광역시 남구 도화1동,-10.63428032,0,-16.1624892,2,75.93254982,2
인천광역시 남구 주안1동,18.7344368,0,-6.275510204,2,60.38562664,2
인천광역시 남구 주안2동,-23.44431846,5,-7.446808511,2,82.28291317,3
인천광역시 남구 주안3동,-31.98953502,3,-12.13235294,3,83.25581395,3
인천광역시 남구 주안4동,-31.77793489,5,-16.16492147,2,86.83049779,3
인천광역시 남구 주안5동,-22.22382204,5,-2.259475219,1,75.80645161,2
인천광역시 남구 주안6동,0.533248257,2,-2.890855457,2,62.18181818,1
인천광역시 남구 주안7동,-59.1535208,5,-3.717472119,2,82.64104154,2
인천광역시 남구 주안8동,-6.91359033,5,-6.823266219,2,70.67851373,3
인천광역시 남구 관교동,-14.93384676,5,49.66442953,1,86.5470852,2
인천광역시 남구 문학동,-43.29773729,2,0.505050505,0,21.32505176,1
인천광역시 남구 숭의1·3동,-5.609997303,2,-11.23511905,1,86.41410843,2
인천광역시 남구 용현1·4동,-5.720989761,5,-11.73857868,2,72.0486682,3
인천광역시 남구 도화2·3동,-8.338498212,4,-4.047384008,1,71.94301543,2
인천광역시 연수구 옥련1동,-11.43979379,5,11.76470588,0,61.53846154,2
인천광역시 연수구 선학동,-23.35459841,5,4.855491329,1,61.71243942,2
인천광역시 연수구 연수1동,-23.71844835,5,-6.314243759,1,81.9000819,3
인천광역시 연수구 연수2동,-19.49463482,3,0.196592398,1,82.37623762,2
인천광역시 연수구 연수3동,-23.824953,5,-6.545454545,1,70.45454545,3
인천광역시 연수구 청학동,-15.1741221,3,-1.639344262,1,68.24234354,2
인천광역시 연수구 동춘1동,-19.1808804,5,0.661375661,0,62.33108108,2
인천광역시 연수구 동춘2동,-56.87703291,5,-1.658163265,1,77.97356828,2
인천광역시 연수구 동춘3동,-10.29541754,3,0.296296296,1,88.57142857,2
인천광역시 연수구 옥련2동,-11.88928907,5,0.452488688,1,53.39622642,2
인천광역시 연수구 송도2동,0,0,28.47301952,0,0,0
인천광역시 연수구 송도1동,0,2,11.29679144,1,0,0
인천광역시 연수구 송도3동,0,0,75.93582888,0,0,0
인천광역시 남동구 구월1동,-0.652460969,0,2.95407339,2,53.36368235,1
인천광역시 남동구 구월2동,-6.280767676,5,5.23255814,0,66.84549356,2
인천광역시 남동구 구월3동,-5.089941581,0,-6.408450704,2,84.76727786,2
인천광역시 남동구 구월4동,-20.3129215,5,-0.681663258,1,80.67287044,2
인천광역시 남동구 간석1동,-21.50082185,5,-10.7907743,2,73.56687898,3
인천광역시 남동구 간석2동,-6.148097826,4,-9.728183119,1,66.90140845,3
인천광역시 남동구 간석3동,-4.599516818,1,-4.48692938,1,75.51521099,1
인천광역시 남동구 간석4동,-5.780868635,5,-6.024930748,1,77.24550898,3
인천광역시 남동구 만수1동,-46.68987456,5,-5.888030888,2,82.54950495,3
인천광역시 남동구 만수2동,-0.055348001,3,-10.88435374,1,68.42661035,3
인천광역시 남동구 만수3동,-28.80918003,5,-0.592885375,1,74.94331066,2
인천광역시 남동구 만수4동,-28.75421105,3,-10.78066914,2,90.77669903,3
인천광역시 남동구 만수5동,-25.89541089,5,-2.948609941,1,82.86163522,2
인천광역시 남동구 만수6동,-15.10497306,5,-0.296956199,1,58.77483444,2
인천광역시 남동구 장수서창동,107.3231919,0,26.4,0,13.43075852,0
인천광역시 남동구 남촌도림동,-2.638445926,5,-1.47702407,1,49.31372549,1
인천광역시 남동구 논현1동,0,3,6.964520368,0,16.58354115,1
인천광역시 남동구 논현2동,0,1,5.443159923,0,23.83928571,0
인천광역시 남동구 논현고잔동,0,0,9.220110144,0,45.19372241,0
인천광역시 부평구 부평1동,-2.613888809,1,-0.720906282,2,60.03956479,1
인천광역시 부평구 부평2동,-13.59299438,3,-4.416961131,1,70.54836722,2
인천광역시 부평구 부평3동,-51.79967159,2,-7.510729614,2,76.36469222,3
인천광역시 부평구 부평4동,14.43586968,0,-2.844259452,2,68.1759379,1
인천광역시 부평구 부평5동,28.05163819,1,-3.635585971,3,66.60350545,2
인천광역시 부평구 부평6동,-15.85728444,2,-4.522613065,2,75.49317147,1
인천광역시 부평구 산곡1동,-41.84089501,5,-18.08838643,3,88.67924528,3
인천광역시 부평구 산곡2동,1.877174776,4,4.176334107,0,54.74452555,2
인천광역시 부평구 산곡3동,-20.36341893,5,8.490566038,1,82.36865539,2
인천광역시 부평구 산곡4동,-17.12982695,3,-3.907637655,2,76.41921397,2
인천광역시 부평구 청천1동,-40.34406215,5,-2.110977081,1,80.3930326,2
인천광역시 부평구 청천2동,-10.25019778,2,3.002028398,0,59.89038366,1
인천광역시 부평구 갈산1동,-11.19627136,5,-3.151862464,2,68.52010265,2
인천광역시 부평구 갈산2동,-29.97241198,5,-2.91005291,2,90.51918736,2
인천광역시 부평구 삼산1동,-2.843137255,5,1.86770428,1,53.27004219,2
인천광역시 부평구 부개1동,-27.28270671,5,-8.157894737,2,79.96254682,3
인천광역시 부평구 부개2동,-32.55666782,4,-2.263374486,3,77.17391304,3
인천광역시 부평구 부개3동,-18.18288642,5,-5.094905095,2,67.93193717,3
인천광역시 부평구 일신동,-1.969904241,4,5.125523013,0,66.70190275,2
인천광역시 부평구 십정1동,-34.64675745,5,0.310559006,1,85.88543617,2
인천광역시 부평구 십정2동,-14.69762278,5,-7.664422579,1,81.13496933,3
인천광역시 부평구 삼산2동,-0.28476355,3,7.235338919,0,0,1
인천광역시 계양구 효성1동,-20.49288699,5,-5.952380952,3,63.64628821,3
인천광역시 계양구 효성2동,-10.87605025,5,0.970873786,1,64.37440306,2
인천광역시 계양구 계산1동,-24.08636195,5,-4.447852761,1,79.72292191,2
인천광역시 계양구 계산2동,-49.78069547,5,-0.550055006,2,78.55871886,2
인천광역시 계양구 계산3동,-56.07128474,5,-3.529411765,4,66.44295302,3
인천광역시 계양구 작전1동,-6.779559419,5,-4.14507772,1,59.01060071,2
인천광역시 계양구 작전2동,-24.12930881,5,1.507246377,1,79.01946647,2
인천광역시 계양구 작전서운동,-3.941593276,5,0.432666306,1,35.01280956,1
인천광역시 계양구 계양1동,-40.21526681,2,13.87434555,0,20.95988001,1
인천광역시 계양구 계양2동,-11.1126649,5,0,1,71.99046484,2
인천광역시 계양구 계산4동,-4.68597185,5,11.91120736,2,0.706713781,1
인천광역시 서구 검암경서동,47.64050354,0,6.180811808,0,11.62469817,0
인천광역시 서구 연희동,-7.959310774,5,-2.975947819,3,29.6566077,2
인천광역시 서구 가정1동,-50.90032048,1,-51.33418043,1,87.69804287,3
인천광역시 서구 가정2동,-72.03023758,5,-91.06438896,2,89.83050847,3
인천광역시 서구 가정3동,-28.10118265,5,-20.10869565,1,88.29113924,3
인천광역시 서구 석남1동,-37.5862069,4,-3.865979381,2,81.63265306,2
인천광역시 서구 석남2동,-54.26919291,5,-0.163532298,1,70.88138386,2
인천광역시 서구 석남3동,-15.17676768,5,-11.13360324,2,77.64449291,3
인천광역시 서구 가좌1동,-35.5266635,5,2.543671468,0,52.03725262,2
인천광역시 서구 가좌2동,-9.52856489,5,0.837988827,1,71.34670487,2
인천광역시 서구 가좌3동,-28.19778841,5,0,0,78.66955893,2
인천광역시 서구 가좌4동,-58.2352079,5,-14.48648649,0,79.18948521,3
인천광역시 서구 검단2동,-0.88262017,2,-4.88006617,2,43.38006231,0
인천광역시 서구 검단3동,7.676875752,1,-18.046875,2,27.35703246,1
인천광역시 서구 검단4동,30.7362184,0,2.764666217,1,12.53430924,0
인천광역시 서구 신현원창동,-4.304826296,5,4.765395894,1,58.06763285,2
인천광역시 서구 청라1동,0,0,27.36248237,0,0,0
인천광역시 서구 청라2동,0,1,66.66666667,1,0.105042017,0
인천광역시 서구 검단1동,-51.24857419,1,6.101426307,0,36.13979349,1
인천광역시 서구 검단5동,0,0,10.88305489,0,20.21006882,0
인천광역시 강화군 강화읍,-5.998919114,2,-3.325740319,1,63.22369686,1
인천광역시 강화군 선원면,6.246200608,1,1.856763926,0,41.484375,0
인천광역시 강화군 불은면,-18.45922019,1,7.425742574,1,42.85714286,0
인천광역시 강화군 길상면,-18.29626521,1,2.727272727,1,36.03498542,0
인천광역시 강화군 화도면,-29.31455399,2,9.288537549,0,26.2943787,1
인천광역시 강화군 양도면,-33.24493275,1,-12.10191083,3,30.53637812,2
인천광역시 강화군 내가면,-46.6992665,4,2.996254682,0,47.71723122,1
인천광역시 강화군 하점면,-45.73088958,1,-1.898734177,1,52.66540643,2
인천광역시 강화군 양사면,-48.28716116,2,2.5,0,55.46588408,2
인천광역시 강화군 송해면,-48.65111192,3,3.06122449,2,53.31196581,2
인천광역시 강화군 교동면,-64.90928215,3,-22.58064516,3,46.59459459,2
인천광역시 강화군 삼산면,-50.65065065,2,1.520912548,2,48.46743295,1
인천광역시 강화군 서도면,-61.11111111,2,-17.14285714,1,77.18940937,3
인천광역시 옹진군 북도면,-7.903780069,1,6,2,42.83261803,0
인천광역시 옹진군 연평면,4.319793681,1,-75.53191489,0,64.0625,2
인천광역시 옹진군 백령면,-30.4994154,1,12.5,0,57.8425656,2
인천광역시 옹진군 대청면,-37.96058269,1,-7.407407407,2,77.86752827,3
인천광역시 옹진군 덕적면,-22.91849255,1,-4.117647059,1,58.71369295,2
인천광역시 옹진군 자월면,-5.680868839,0,2.912621359,1,39.44020356,0
인천광역시 옹진군 영흥면,66.23544631,0,14.49814126,0,22.06435437,0
광주광역시 동구 충장동,3.87027027,2,-7.816798835,1,80.73337477,2
광주광역시 동구 동명동,-28.94042494,5,2.290076336,0,71.12831858,2
광주광역시 동구 계림1동,-41.42537367,5,-0.523217789,1,80.41692988,2
광주광역시 동구 계림2동,1.347524656,5,-1.176470588,1,88.0608365,2
광주광역시 동구 산수1동,-33.11424371,5,-1.520467836,0,81.45057766,2
광주광역시 동구 산수2동,-41.77677516,5,2.953586498,0,88.90714873,2
광주광역시 동구 지산1동,-51.49827632,5,-0.120918984,1,72.48953975,2
광주광역시 동구 지산2동,-61.61026054,5,9.490740741,0,71.44607843,2
광주광역시 동구 서남동,-6.73007638,5,-11.87872763,0,58.84816754,3
광주광역시 동구 학동,-21.71165381,4,-9.333333333,1,70.24456522,3
광주광역시 동구 학운동,-14.48204996,2,-1.404494382,1,51.47247119,1
광주광역시 동구 지원1동,-14.86711778,5,-4.415011038,1,83.84687208,2
광주광역시 동구 지원2동,-5.136505881,3,7.219251337,0,63.65217391,2
광주광역시 서구 양동,-43.06317805,5,-22.53899946,5,80.18018018,3
광주광역시 서구 양3동,-60.51711027,4,-21.71428571,1,83.00536673,3
광주광역시 서구 농성1동,-54.06667391,3,-1.371571072,0,81.88811189,2
광주광역시 서구 농성2동,-59.51236749,3,4.038997214,1,82.40181269,2
광주광역시 서구 광천동,-52.09755638,5,-9.138110073,1,81.12729576,3
광주광역시 서구 유덕동,-7.961879033,5,16.93667158,0,19.36758893,1
광주광역시 서구 상무1동,-50.50120207,5,0.576368876,1,30.41871921,1
광주광역시 서구 상무2동,-19.94819481,3,4.322766571,2,73.12179188,2
광주광역시 서구 화정1동,-29.66591094,2,-2.665706052,2,68.17859674,2
광주광역시 서구 화정2동,-54.86142662,2,-19.2408377,2,76.78992919,3
광주광역시 서구 화정3동,-60.50650698,5,1.020408163,2,90.86826347,2
광주광역시 서구 화정4동,-27.58967108,5,-8.080808081,2,90.18987342,3
광주광역시 서구 서창동,-90.2883674,3,5.645784996,1,16.02048281,1
광주광역시 서구 치평동,-5.435146062,2,4.004854369,0,2.679528403,0
광주광역시 서구 풍암동,-3.305084746,3,4.625121714,1,0.212615167,1
광주광역시 서구 금호1동,-9.282618034,5,-0.305810398,1,34.64912281,1
광주광역시 서구 금호2동,-7.74929142,2,5.788423154,1,0.31201248,0
광주광역시 서구 동천동,0,3,0.959232614,0,0.399201597,1
광주광역시 남구 양림동,-33.91323497,5,4.195804196,1,70.95238095,2
광주광역시 남구 방림1동,-31.26632991,5,-6.905370844,0,85.43046358,3
광주광역시 남구 방림2동,-62.65574689,3,1.923076923,2,82.94829483,2
광주광역시 남구 사직동,-41.7721519,5,-15.93220339,1,76.73888255,3
광주광역시 남구 월산동,-37.98595761,2,-20.69795427,2,87.47357294,3
광주광역시 남구 월산4동,-56.91043132,5,-14.32258065,1,89.92248062,3
광주광역시 남구 월산5동,-47.51777947,5,-12.48185776,3,91.44838213,3
광주광역시 남구 백운1동,-9.214215846,2,-5.263157895,1,74.48453608,2
광주광역시 남구 백운2동,-67.5,4,-11.38996139,1,82.5613079,3
광주광역시 남구 주월1동,-41.37325937,2,7.978723404,1,81.77200903,2
광주광역시 남구 주월2동,-36.49890025,5,-14.02714932,2,85.63300142,3
광주광역시 남구 효덕동,5.890904494,1,9.375,0,37.79472954,0
광주광역시 남구 송암동,11.29366106,3,5.762711864,0,43.8961039,1
광주광역시 남구 봉선1동,-13.90129976,2,-10.39215686,1,88.92709766,2
광주광역시 남구 봉선2동,-0.26369661,2,0.796178344,0,29.68490879,0
광주광역시 남구 대촌동,-27.72806363,3,17.62452107,0,47.16129032,1
광주광역시 북구 중흥1동,-75.50473701,3,-16.90391459,1,76.52968037,3
광주광역시 북구 중흥2동,-53.11259718,5,-13.018598,2,83.99258344,3
광주광역시 북구 중흥3동,-65.07228985,3,-9.596662031,3,82.18527316,3
광주광역시 북구 중앙동,-30.6045813,3,-23.40694006,2,79.25591883,3
광주광역시 북구 임동,-60.28050604,5,-11.42263759,3,83.28467153,3
광주광역시 북구 신안동,-49.90743078,3,-5.983325159,1,76.8264309,3
광주광역시 북구 용봉동,0.66573306,3,-4.881889764,1,47.79295014,1
광주광역시 북구 운암1동,-17.4769783,5,-6.3,1,59.10828025,3
광주광역시 북구 운암2동,-33.02241403,5,-3.598820059,1,88.70535714,2
광주광역시 북구 운암3동,-12.37147439,5,-6.902985075,1,66.66666667,3
광주광역시 북구 동림동,-42.83636556,5,-1.422319475,1,16.09195402,1
광주광역시 북구 우산동,-51.14028534,5,-9.078860172,3,91.74013921,3
광주광역시 북구 풍향동,-48.55640535,5,-31.46964856,2,81.51260504,3
광주광역시 북구 문화동,-61.80787104,5,-10.12461059,2,75.02726281,3
광주광역시 북구 문흥1동,-22.90470723,5,-4,1,65.55555556,2
광주광역시 북구 문흥2동,-26.35350632,5,-11.62079511,1,80.52208835,3
광주광역시 북구 두암1동,-68.84284858,3,-19.8019802,2,91.26607989,3
광주광역시 북구 두암2동,-27.56667815,5,-6.294256491,2,85.72801538,3
광주광역시 북구 두암3동,-43.93640919,5,-5.771812081,1,87.43253662,3
광주광역시 북구 삼각동,-11.44861404,3,-6.359300477,1,15.92105263,2
광주광역시 북구 매곡동,-6.63628418,5,-1.183431953,2,31.96480938,1
광주광역시 북구 오치1동,-15.93956439,5,-13.0859375,2,68.73045654,3
광주광역시 북구 오치2동,-26.66184224,5,-10.16144349,2,63.671875,3
광주광역시 북구 석곡동,-25.79132474,5,11.42857143,3,55.52460539,3
광주광역시 북구 일곡동,-8.584868679,4,-3.692762186,1,5.573419078,1
광주광역시 북구 건국동,-19.36659871,1,30.30442804,0,16.19241192,0
광주광역시 북구 양산동,0,1,9.913544669,0,39.82570806,0
광주광역시 광산구 송정1동,-8.494640857,4,-7.848837209,1,71.59827214,3
광주광역시 광산구 송정2동,-32.02195791,5,-21.39945652,1,77.13801863,3
광주광역시 광산구 도산동,-18.01393728,3,5,1,69.55696203,2
광주광역시 광산구 신흥동,-30.0089579,3,-10.71428571,1,63.43195266,3
광주광역시 광산구 어룡동,25.69766955,1,12.3853211,0,48.15115807,0
광주광역시 광산구 우산동,-29.57786409,3,3.374233129,1,56.56506448,2
광주광역시 광산구 월곡1동,-34.64093184,5,2.07852194,1,82.77680141,2
광주광역시 광산구 월곡2동,-18.23404521,5,0.083333333,1,71.87969925,2
광주광역시 광산구 비아동,-87.67553109,4,10.25798526,0,23.68587714,1
광주광역시 광산구 하남동,52.68041237,0,8.580343214,0,31.69014085,0
광주광역시 광산구 임곡동,-57.96723753,5,-4.504504505,2,69.46983547,2
광주광역시 광산구 동곡동,-62.54733905,4,11.27819549,0,66.90777577,2
광주광역시 광산구 평동,-57.54844525,3,12.8440367,0,35.38622129,1
광주광역시 광산구 삼도동,-58.62348178,5,4.929577465,1,65.90909091,2
광주광역시 광산구 본량동,-62.47978437,5,11.25,2,73.44729345,2
광주광역시 광산구 첨단1동,-12.28420656,3,4.158004158,1,21.07623318,1
광주광역시 광산구 첨단2동,-0.669825936,4,-0.371900826,1,20.30117122,1
광주광역시 광산구 운남동,-15.4471758,4,1.075268817,1,12.88743883,1
광주광역시 광산구 신창동,3.624236343,2,11.32342534,0,8.930987821,0
광주광역시 광산구 신가동,-43.2728558,3,5.426356589,0,64.40536013,2
광주광역시 광산구 수완동,67.0851979,0,13.2174616,0,0,0
대전광역시 동구 효동,7.999068974,2,3.433476395,1,62.11734694,1
대전광역시 동구 판암1동,-32.26728723,5,4.719101124,1,68.55439642,2
대전광역시 동구 판암2동,-49.67313836,5,-9.56937799,2,86.25954198,3
대전광역시 동구 용운동,-6.63002146,5,2.566633761,0,72.40105541,2
대전광역시 동구 자양동,-13.47270616,5,0.134408602,0,68.09651475,2
대전광역시 동구 가양1동,-42.26620071,4,-3.418803419,2,83.65164248,2
대전광역시 동구 가양2동,-16.58849395,5,-0.157853197,1,79.86899563,2
대전광역시 동구 용전동,-8.959871875,3,3.311258278,1,64.56936565,2
대전광역시 동구 홍도동,-24.81035521,5,-7.360406091,2,66.29018245,3
대전광역시 동구 대청동,-14.04833837,3,-5,1,75.40192926,3
대전광역시 동구 산내동,10.74506901,2,10.54852321,0,48.37301587,0
대전광역시 동구 중앙동,-17.22574796,5,-8.422887017,2,95.4857997,3
대전광역시 동구 신인동,-5.660801198,4,-14.004914,3,83.37428337,3
대전광역시 동구 대동,21.78513033,4,1.935483871,1,84.34048083,2
대전광역시 동구 성남동,18.35075494,4,-18.35443038,1,80.23407022,3
대전광역시 동구 삼성동,-10.47800109,5,-9.401709402,1,85.32328441,3
대전광역시 중구 은행선화동,14.76889164,1,-8.381404818,1,78.77608773,2
대전광역시 중구 목동,12.51605537,4,3.090909091,0,73.65439093,2
대전광역시 중구 중촌동,-24.1670938,5,-0.102249489,1,81.6027088,2
대전광역시 중구 대흥동,20.3826087,2,-5.612244898,1,80.60956385,2
대전광역시 중구 문창동,-36.98008571,5,-2.05655527,2,85.01792115,2
대전광역시 중구 석교동,-38.64302617,5,-2.308626974,1,85.87161737,2
대전광역시 중구 대사동,-60.83306215,5,-3.459119497,1,80.82304527,2
대전광역시 중구 부사동,-61.15088256,3,-4.470938897,1,83.92282958,2
대전광역시 중구 용두동,-9.502262443,5,5.449936629,1,76.17554859,2
대전광역시 중구 오류동,-37.13567839,3,1.992753623,0,79.73333333,2
대전광역시 중구 태평1동,-17.97281423,5,-0.531914894,1,78.97603486,2
대전광역시 중구 태평2동,-11.84588485,5,-0.5,2,80.16359918,2
대전광역시 중구 유천1동,-59.84692925,5,-2.982107356,1,85.64875491,2
대전광역시 중구 유천2동,-25.74272907,5,-1.276595745,2,84.34946574,2
대전광역시 중구 문화1동,0.279224839,3,9.583736689,0,63.75321337,2
대전광역시 중구 문화2동,-26.96070976,5,-6.12244898,1,79.68992248,3
대전광역시 중구 산성동,-3.818980954,4,5.882352941,0,61.8330692,2
대전광역시 서구 복수동,4.792219275,3,1.132075472,0,42.14079074,1
대전광역시 서구 도마1동,-55.13688059,5,-6.765207504,2,84.29672447,3
대전광역시 서구 도마2동,-31.4905053,5,-12.5748503,1,83.92709196,3
대전광역시 서구 정림동,-19.63566377,4,-2.595797281,1,67.48526523,2
대전광역시 서구 변동,-25.49717127,3,-9.595959596,3,84.58222812,3
대전광역시 서구 용문동,-41.37891433,3,-8.34845735,1,72.84946237,3
대전광역시 서구 탄방동,-6.419622492,3,-0.030902349,1,56.42361111,2
대전광역시 서구 둔산1동,-10.31631728,3,3.889789303,1,49.43820225,1
대전광역시 서구 둔산2동,-10.68866075,3,13.77519853,0,31.30434783,1
대전광역시 서구 괴정동,2.396480331,3,20.48726467,0,58.84773663,2
대전광역시 서구 가장동,-64.97137883,2,-8.150064683,2,78.54077253,3
대전광역시 서구 내동,-10.49145676,3,1.033295063,1,76.97095436,2
대전광역시 서구 갈마1동,-13.86305054,5,-6.138306138,2,48.8418266,2
대전광역시 서구 갈마2동,-16.31152178,5,-2.68074736,2,30.04405286,1
대전광역시 서구 월평1동,-68.72996105,5,0.76433121,1,54.10476935,2
대전광역시 서구 월평2동,-54.9343533,5,1.771871539,0,79.25925926,2
대전광역시 서구 월평3동,-19.43546425,5,-15.61643836,2,95.74468085,3
대전광역시 서구 만년동,-16.48553952,5,1.826086957,1,30.3030303,1
대전광역시 서구 가수원동,-28.27439783,0,20.27027027,0,51.96700508,2
대전광역시 서구 기성동,-27.37393582,5,7.317073171,0,60.45548654,2
대전광역시 서구 관저1동,-7.761306263,1,14.63414634,0,2.314814815,0
대전광역시 서구 관저2동,-5.550108447,4,1.739130435,0,4.639175258,1
대전광역시 서구 둔산3동,-23.81643915,5,-4.459203036,0,87.53180662,2
대전광역시 유성구 진잠동,21.15549521,1,4.842342342,0,34.4,0
대전광역시 유성구 온천2동,1.520059806,1,1.671309192,0,41.12990284,0
대전광역시 유성구 신성동,-9.165172345,3,2.644398051,0,43.25025961,1
대전광역시 유성구 전민동,-11.13432289,2,3.017241379,0,39.70099668,0
대전광역시 유성구 노은1동,-2.520935854,2,2.50984252,0,8.517608518,0
대전광역시 유성구 노은2동,-40.64925408,1,16.16,0,14.47178003,1
대전광역시 유성구 구즉동,-6.233798297,3,-3.244274809,2,56.17173524,2
대전광역시 유성구 관평동,0.771929825,3,7.980599647,0,6.967213115,1
대전광역시 유성구 온천1동,2.791766654,1,5.38701446,0,43.45038168,0
대전광역시 유성구 원신흥동,0,0,36.48208469,0,3.816046967,0
대전광역시 대덕구 오정동,-20.36776763,5,-3.866481224,1,68.43767949,2
대전광역시 대덕구 대화동,-55.29629439,5,7.696629213,1,64.55696203,2
대전광역시 대덕구 회덕동,-22.57546251,5,2.443280977,0,69.43537098,2
대전광역시 대덕구 비래동,-5.954941116,5,1.984564498,1,76.08370703,2
대전광역시 대덕구 중리동,-42.61446197,5,-7.742496738,1,74.0764744,3
대전광역시 대덕구 법1동,-25.73057339,5,1.428571429,0,83.11688312,2
